,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,," $	3,906.85 "
,,,,,,,,,,,,,,,,,,,,
asin,fnsku,product-name,fulfillment-center,country-code,longest-side,median-side,shortest-side,measurement-units,weight,weight-units,item-volume,volume-units,product-size-tier,average-quantity-on-hand,average-quantity-pending-removal,estimated-total-item-volume,month-of-charge,storage-rate,currency,estimated-monthly-storage-fee
B017KQGYEW,X000W45O65,Skin Stickers for Xbox 360 Controller - Vinyl Leather Texture Sticker for X360 Slim Wired Wireless Game Controllers - Protectors Stickers Controller Decal - Digicamo Pink [ Controller Not Included ],CHA1,US,6.3,4.21,0.12,inches,0.02,pounds,0.0018,cubic feet,Standard-Size,0.77,0,0.0014,2017-11,2.35,USD,0.0033
B017KQGYEW,X000W45O65,Skin Stickers for Xbox 360 Controller - Vinyl Leather Texture Sticker for X360 Slim Wired Wireless Game Controllers - Protectors Stickers Controller Decal - Digicamo Pink [ Controller Not Included ],MGE1,US,6.3,4.21,0.12,inches,0.02,pounds,0.0018,cubic feet,Standard-Size,26.83,0,0.0483,2017-11,2.35,USD,0.1135
B01LY2I2WJ,X001822VXT,Large Scrunchies- Hair Accessories with Simulated crystal Velvet Scrunchy hair scrunchies for women Peach,SNA9,US,4.5,3.4,0.05,inches,0.04,pounds,4.00E-04,cubic feet,Standard-Size,15.8,0,0.0063,2017-11,2.35,USD,0.0148
B01LY2I2WJ,X001822VXT,Large Scrunchies- Hair Accessories with Simulated crystal Velvet Scrunchy hair scrunchies for women Peach,SMF1,US,4.5,3.4,0.05,inches,0.04,pounds,4.00E-04,cubic feet,Standard-Size,15.3,0,0.0061,2017-11,2.35,USD,0.0143
B01M0O5HEW,X001822VZ7,TQS Large Scrunchies- Hair Accessories with Simulated crystal Velvet Scrunchy hair scrunchies for women Brown,SMF1,US,2.6,2.5,0.7,inches,0.01,pounds,0.0026,cubic feet,Standard-Size,16.47,0,0.0428,2017-11,2.35,USD,0.1006
B01M0O5HEW,X001822VZ7,TQS Large Scrunchies- Hair Accessories with Simulated crystal Velvet Scrunchy hair scrunchies for women Brown,SNA7,US,2.6,2.5,0.7,inches,0.01,pounds,0.0026,cubic feet,Standard-Size,27.53,0,0.0716,2017-11,2.35,USD,0.1682
B01NA9FWMW,X0019VKULJ,Metallic Pleated Skirt Skater Skirt Short Shiny Liquid Wet Look Black Dress For Women,SDF8,US,8.39,8.11,1.18,inches,0.4,pounds,0.0465,cubic feet,Standard-Size,1.8,0,0.0837,2017-11,2.35,USD,0.1967
B01NA9FWMW,X0019VKULJ,Metallic Pleated Skirt Skater Skirt Short Shiny Liquid Wet Look Black Dress For Women,ABE2,US,8.39,8.11,1.18,inches,0.4,pounds,0.0465,cubic feet,Standard-Size,0.07,0,0.0033,2017-11,2.35,USD,0.0078
B01NA9FWMW,X0019VKULJ,Metallic Pleated Skirt Skater Skirt Short Shiny Liquid Wet Look Black Dress For Women,PHL7,US,8.39,8.11,1.18,inches,0.4,pounds,0.0465,cubic feet,Standard-Size,0.03,0,0.0014,2017-11,2.35,USD,0.0033
B01NA9FWMW,X0019VKULJ,Metallic Pleated Skirt Skater Skirt Short Shiny Liquid Wet Look Black Dress For Women,SDF9,US,8.39,8.11,1.18,inches,0.4,pounds,0.0465,cubic feet,Standard-Size,1.03,0,0.0479,2017-11,2.35,USD,0.1126
B01NA9FWMW,X0019VKULJ,Metallic Pleated Skirt Skater Skirt Short Shiny Liquid Wet Look Black Dress For Women,IND1,US,8.39,8.11,1.18,inches,0.4,pounds,0.0465,cubic feet,Standard-Size,0.23,0,0.0107,2017-11,2.35,USD,0.0251
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,LEX2,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.1,0,8.00E-04,2017-11,2.35,USD,0.0019
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,EWR4,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,6.23,0,0.0517,2017-11,2.35,USD,0.1215
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,MDW9,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.07,0,6.00E-04,2017-11,2.35,USD,0.0014
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,LAS2,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.03,0.03,0,2017-11,2.35,USD,0
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,BWI2,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.13,0,0.0011,2017-11,2.35,USD,0.0026
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,SDF8,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.2,0,0.0017,2017-11,2.35,USD,0.004
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,IND1,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.1,0,8.00E-04,2017-11,2.35,USD,0.0019
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,BFI4,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,3,0,0.0249,2017-11,2.35,USD,0.0585
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,LEX1,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.43,0,0.0036,2017-11,2.35,USD,0.0085
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,RIC2,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.57,0,0.0047,2017-11,2.35,USD,0.011
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,LAS2,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.1,0,8.00E-04,2017-11,2.35,USD,0.0019
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,EWR9,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,24.7,0,0.205,2017-11,2.35,USD,0.4818
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,LEX2,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.7,0.17,0.0044,2017-11,2.35,USD,0.0103
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,LEX2,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.17,0.17,0,2017-11,2.35,USD,0
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,TPA1,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.03,0,2.00E-04,2017-11,2.35,USD,5.00E-04
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,MSP1,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,0.57,0,0.0047,2017-11,2.35,USD,0.011
B00WPKRA7E,X000RLN0KF,Controller Front Shell for PS4 Controller - Case for the PS4 Controller Dualshock 4 Front Shell Replacement - Custom Cool PS4 Controller Shell Case Cover PS4 Controller Shells - Chrome Blue,DFW7,US,5.3,2.7,1,inches,0.02,pounds,0.0083,cubic feet,Standard-Size,1.23,0,0.0102,2017-11,2.35,USD,0.024
B075H8MM9Z,X001KFHPBH,"Christmas Balls Ornaments for Xmas Tree-Shatterproof Christmas Tree Decorations Large Hanging Ball Blue 3.2""",CLT2,US,0,0,0,inches,0,pounds,0,cubic feet,Standard-Size,0.6,0,0,2017-11,2.35,USD,0
B075H8MM9Z,X001KFHPBH,"Christmas Balls Ornaments for Xmas Tree-Shatterproof Christmas Tree Decorations Large Hanging Ball Blue 3.2""",CAE1,US,0,0,0,inches,0,pounds,0,cubic feet,Standard-Size,0.2,0,0,2017-11,2.35,USD,0
B076HSQY49,X001LXZZ15,3 Pack Colorful Chain Tassel & Star Dangling Earring Cute Star Stud,IVSB,US,0,0,0,inches,0,pounds,0,cubic feet,Standard-Size,27.53,0,0,2017-11,2.35,USD,0
B076P77YRY,X001LXDFIZ,Layered Necklace- Women?s Howlite Stone Snack Chain Necklace (Plated Golden),IVSB,US,0,0,0,inches,0,pounds,0,cubic feet,Standard-Size,27.53,0,0,2017-11,2.35,USD,0
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,EWR9,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,28.23,0,2.0213,2017-11,2.35,USD,4.7502
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,CAE1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,11.53,0,0.8255,2017-11,2.35,USD,1.9399
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,MGE3,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.07,0,0.005,2017-11,2.35,USD,0.0117
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,RIC2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,11.37,0,0.8141,2017-11,2.35,USD,1.9132
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,IND1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.73,0,0.0523,2017-11,2.35,USD,0.1229
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,JAX2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.1,0,0.0072,2017-11,2.35,USD,0.0169
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,EWR4,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,20.37,0,1.4585,2017-11,2.35,USD,3.4275
B01LQ2OI5S,X00179M8NV,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 10pcs Silver Base,ATL7,US,9,8.3,2.6,inches,1.55,pounds,0.1124,cubic feet,Standard-Size,0.8,0,0.0899,2017-11,2.35,USD,0.2112
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,TPA1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.67,0,0.048,2017-11,2.35,USD,0.1128
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,LGA9,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,1.2,0,0.0859,2017-11,2.35,USD,0.2018
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,BWI2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,53.27,0,3.8141,2017-11,2.35,USD,8.9629
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,ONT8,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,78.23,0,5.6013,2017-11,2.35,USD,13.1632
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,PHL4,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.03,0,0.0021,2017-11,2.35,USD,0.005
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,CHA1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,28.67,0,2.0528,2017-11,2.35,USD,4.8238
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,MSP1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,11.73,0,0.8399,2017-11,2.35,USD,1.9738
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,SAT2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.03,0,0.0021,2017-11,2.35,USD,0.0049
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,LEX1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.33,0.13,0.0143,2017-11,2.35,USD,0.0336
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,MKE1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,11.23,0,0.8041,2017-11,2.35,USD,1.8896
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,DFW7,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.13,0,0.0093,2017-11,2.35,USD,0.0219
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,BFI4,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.03,0,0.0021,2017-11,2.35,USD,0.0049
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,PHL7,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,26.37,0,1.8881,2017-11,2.35,USD,4.4371
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,CMH1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,5.37,0,0.3845,2017-11,2.35,USD,0.9036
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,LEX1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.03,0,0.0021,2017-11,2.35,USD,0.0049
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,ABE2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.57,0,0.0408,2017-11,2.35,USD,0.0959
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,BNA3,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.93,0,0.0666,2017-11,2.35,USD,0.1565
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,LEX2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.07,0,0.005,2017-11,2.35,USD,0.0117
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,MKC6,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,13.27,0,0.9501,2017-11,2.35,USD,2.2327
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,BDL2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.27,0,0.0193,2017-11,2.35,USD,0.0452
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,LEX2,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,1,0.27,0.0523,2017-11,2.35,USD,0.1228
B01LQ2ODE4,X00177QVKJ,Window Candles With Remote Timers Battery Operated Flickering Flameless Led Electric Candle Lights With Removable Tapers Pillar Candle Holders For Christmas Decorations 6pcs White Base,RIC1,US,10.1,4.9,2.5,inches,1,pounds,0.0716,cubic feet,Standard-Size,0.2,0,0.0143,2017-11,2.35,USD,0.0338
B075H8JWN3,X001KEZVSR,"Christmas Balls Ornaments for Xmas Tree-Shatterproof Christmas Tree Decorations Large Hanging Ball Silver 2.5""",CAE1,US,0,0,0,inches,0,pounds,0,cubic feet,Standard-Size,1.57,0,0,2017-11,2.35,USD,0
B075H8JWN3,X001KEZVSR,"Christmas Balls Ornaments for Xmas Tree-Shatterproof Christmas Tree Decorations Large Hanging Ball Silver 2.5""",CLT2,US,0,0,0,inches,0,pounds,0,cubic feet,Standard-Size,4.67,0,0,2017-11,2.35,USD,0
B0160VO6TS,X000V7ON65,Women's Large Hoop Circle Crystal Earrings Silver Plated Black Nickel,SDF8,US,3,3,1.8,inches,0.05,pounds,0.0094,cubic feet,Standard-Size,32.2,0,0.3027,2017-11,2.35,USD,0.7113
B0160VORK6,X000V7OL21,Boho Multi Layer Plated Gold Necklace Pendant Wire Wrapped Quartz StoneArrow Head Spike,SDF8,US,6.4,3.7,1,inches,0.02,pounds,0.0137,cubic feet,Standard-Size,1.97,0,0.027,2017-11,2.35,USD,0.0634
B01FDB7KWG,X001EM10C1,Votive LED Tea Light with Remote Control - Flameless Candles LED Tealights Timer Candles - Unscented LED Realistic Tealight - Fake Candles - Battery Operated 200 Hours - 9 set,IVSA,US,5.8,5,2.1,inches,0.55,pounds,0.0352,cubic feet,Standard-Size,975.43,0,34.3351,2017-11,2.35,USD,80.6878
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LEX2,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.4,0.4,0,2017-11,2.35,USD,0
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LEX2,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.13,0,0.0033,2017-11,2.35,USD,0.0078
B01FDB7KWG,X001EM10C1,Votive LED Tea Light with Remote Control - Flameless Candles LED Tealights Timer Candles - Unscented LED Realistic Tealight - Fake Candles - Battery Operated 200 Hours - 9 set,IVSB,US,5.8,5,2.1,inches,0.55,pounds,0.0352,cubic feet,Standard-Size,89.93,0,3.1655,2017-11,2.35,USD,7.4387
B01FDB7IIM,X001916BIP,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LEX2,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.03,0,8.00E-04,2017-11,2.35,USD,0.0019
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LEX1,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.03,0.03,0,2017-11,2.35,USD,0
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LAS2,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,1.43,0.93,0.0126,2017-11,2.35,USD,0.0296
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LEX1,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.07,0.07,0,2017-11,2.35,USD,0
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,DFW7,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,1.1,0,0.0278,2017-11,2.35,USD,0.0653
B01FDB7IIM,X001916BIP,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LAS2,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.13,0,0.0033,2017-11,2.35,USD,0.0077
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LEX2,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.7,0.57,0.0033,2017-11,2.35,USD,0.0078
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,LAS2,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,1,0,0.0253,2017-11,2.35,USD,0.0593
B01FDB7IIM,X0013SZAKJ,Flameless Candles with Remote and Timer - LED Tealights - Flameless Votive Candles - Unscented Outdoor Flickering Candles - Battery Operated 200 Hours - 6 set,IND1,US,5.2,4,2.1,inches,0.4,pounds,0.0253,cubic feet,Standard-Size,0.07,0,0.0018,2017-11,2.35,USD,0.0042
B01HYYRKO8,X001537Q31,Skin for Self-Balancing Electric Scooter - Sticker for Skate Hover Board - Decal for Self Balance Mobility Longboard - Smart Protective Cover Vinyl Case for 2 Wheel Scooter Bluetooth Drifting Board,STL6,US,12,10,0.1,inches,0.13,pounds,0.0069,cubic feet,Standard-Size,13,0,0.0897,2017-11,2.35,USD,0.2108
B01HYYRKO8,X001537Q31,Skin for Self-Balancing Electric Scooter - Sticker for Skate Hover Board - Decal for Self Balance Mobility Longboard - Smart Protective Cover Vinyl Case for 2 Wheel Scooter Bluetooth Drifting Board,MSP1,US,12,10,0.1,inches,0.13,pounds,0.0069,cubic feet,Standard-Size,17,0,0.1173,2017-11,2.35,USD,0.2757
B01HYYRKO8,X001537Q31,Skin for Self-Balancing Electric Scooter - Sticker for Skate Hover Board - Decal for Self Balance Mobility Longboard - Smart Protective Cover Vinyl Case for 2 Wheel Scooter Bluetooth Drifting Board,CMH1,US,12,10,0.1,inches,0.13,pounds,0.0069,cubic feet,Standard-Size,1.67,0,0.0115,2017-11,2.35,USD,0.027
B01HYYRKO8,X001537Q31,Skin for Self-Balancing Electric Scooter - Sticker for Skate Hover Board - Decal for Self Balance Mobility Longboard - Smart Protective Cover Vinyl Case for 2 Wheel Scooter Bluetooth Drifting Board,IND1,US,12,10,0.1,inches,0.13,pounds,0.0069,cubic feet,Standard-Size,0.43,0,0.003,2017-11,2.35,USD,0.0071
B01HYYRKO8,X001537Q31,Skin for Self-Balancing Electric Scooter - Sticker for Skate Hover Board - Decal for Self Balance Mobility Longboard - Smart Protective Cover Vinyl Case for 2 Wheel Scooter Bluetooth Drifting Board,FTW3,US,12,10,0.1,inches,0.13,pounds,0.0069,cubic feet,Standard-Size,1,0,0.0069,2017-11,2.35,USD,0.0162
